repo_name,feature_file,scenario_count,scenarios,commits,first_seen,last_modified
behave,formatter.steps.feature,5,Show available step definitions in normal mode | Show available step definitions for language=fr (French) | Feature Setup | Show available step definitions for language=de (German) | Show available step definitions in dry-run mode,2,2013-05-30T12:48:37+02:00,2015-02-08T11:23:40+01:00
behave,formatter.steps_doc.feature,3,Feature Setup | Show documentation of available step definitions in normal mode | Show documentation of available step definitions in dry-run mode,2,2013-05-30T12:48:37+02:00,2015-02-08T11:23:40+01:00
behave,formatter.steps_usage.feature,19,Outline: | Scenario Outlines should not cause duplicated step entries | Given a step is undefined | StepsUsageFormatter shows all locations of undefined step usage | Show step definitions usage with two features (dry-run mode) | Visit Bob | Feature Setup | Outlines generate Scenarios that use the same step multiple times. | StepsUsageFormatter shows undefined steps | Scenario Outlines should not cause duplicated entries for undefined steps | Same undefined step used twice | Show step definitions usage with all features in dry-run mode | Given a step is <status1> | Meeting with Charly | Show step definitions usage with all features in normal mode | Same undefined step used again | Visit Alice | Given a step <outcome1> | Show step definitions usage with one feature (dry-run mode),5,2013-05-30T12:48:37+02:00,2024-09-22T20:59:20+02:00
behave,formatter.tags.feature,14,"B2 with tags: @foo, @one (inherited: @two) | Use TagCount formatter when tags are selected | A3 with tags: @foo, @bar (inherited: @one) | A1 with tags: @wip (inherited: @one) | B1 without tags (inherited: @two) | Use TagCount formatter to get an overview of used tags | 1) | Use TagCount formatter together with another formatter | Feature Setup | Use Tags formatter to get an overview of used tags | Use Tags formatter together with another formatter | Setup Feature | A2 with tags: @foo, @wip (inherited: @one) | Use Tags formatter when tags are selected",3,2013-05-30T12:48:37+02:00,2025-08-31T16:59:58+02:00
behave,formatter.tags_location.feature,13,"B2 with tags: @foo, @one (inherited: @two) | Use TagCount formatter when tags are selected | Use TagsLocation formatter to get an overview where tags are used | A3 with tags: @foo, @bar (inherited: @one) | A1 with tags: @wip (inherited: @one) | B1 without tags (inherited: @two) | Use TagLocation formatter to get an overview where tags are used | Use TagsLocation formatter together with another formatter | Use TagCount formatter together with another formatter | Feature Setup | Use TagsLocation formatter when tags are selected | Setup Feature | A2 with tags: @foo, @wip (inherited: @one)",3,2013-05-30T12:48:37+02:00,2025-08-31T16:59:58+02:00
behave,step_dialect.generic_steps.feature,12,"Simple step-by-step example with table | Simple step-by-step example with scenario description | Simple step-by-step example with failing steps | Simple step-by-step example | Simple step-by-step example 2 | description line. | Simple step-by-step example with multi-line text | passed, 0 failed, 0 skipped | Feature Setup | * a step passes ... passed | * a step passes | First scenario description line.",5,2013-05-31T20:56:49+02:00,2024-06-23T20:21:45+02:00
behave,runner.select_scenarios_by_tag.feature,17,"Alice in Florida | Bob in Florida | Select scenarios without tag=@foo (exclusive) | Bob in Berlin | Select scenarios with @bar tag, but exclude with @foo tag | Select scenarios with tag=@foo (inclusive) | Alice and Bob | Select scenarios without @foo tag and without @bar tag | Select scenarios with tag=@foo in dry-run mode (inclusive) | Select scenarios with @foo tag, but exclude with @bar tag | Select scenarios with @foo and @bar tags (both) | Feature Setup | 'Alice in Florida' has both tags"" | passed, 0 failed, 5 skipped | Alice in Antarctica | Alice in Wonderland | 'Alice and Bob' has neither tag""",7,2013-05-31T21:24:19+02:00,2025-08-31T16:59:58+02:00
behave,directory_layout.advanced.feature,12,"Run behave with two feature files (CASE 1) | Run behave with feature directory | Setup directory structure | Run behave with two feature files (CASE 2: different ordering) | A1 | A2 | passed, 0 failed, 0 skipped | C1 | B1 | Run behave with one feature file | Run behave with feature subdirectory (CASE 1) | Run behave with feature subdirectory (CASE 2)",5,2013-06-09T10:13:18+02:00,2025-06-17T19:30:38+02:00
behave,directory_layout.basic.feature,7,"Run behave with feature directory | Setup directory structure | A1 | passed, 0 failed, 0 skipped | B1 | Run behave with one feature file | Run behave with two feature files",4,2013-06-09T10:13:18+02:00,2024-09-14T09:37:39+02:00
behave,directory_layout.basic2.feature,8,"Run behave with feature subdirectory | Setup directory structure | A1 | Run behave with testing directory | passed, 0 failed, 0 skipped | B1 | Run behave with one feature file | Run behave with two feature files",5,2013-06-09T10:32:28+02:00,2024-09-14T09:37:39+02:00
behave,formatter.progress.feature,30,"Use Progress3 formatter with feature and one scenario with all passing steps | @setup | Scenario: Simple scenario with last failing step | Use Progress3 formatter with feature and three scenarios with a failing step | with second failing step | with passing steps: ..... | One more scenario with passing steps | Feature Setup | passed, 0 failed, 0 skipped | with second failing step: .F | Use Progress3 formatter with feature and one scenario without steps | Use Progress3 formatter on simple feature | Another scenario with passing steps | Scenario: Simple scenario with passing steps | Simple scenario with passing steps | Simple scenario with second failing step | Scenario: Simple scenario with error in the step | (features/simple_scenario.feature): | (features/scenario_with_steps.feature): | Use Progress3 formatter with feature and three scenarios with all passing steps | Use Progress3 formatter with feature and one scenario with an exception in the step | Scenario: Simple scenario without steps | with last failing step: ....F | Simple scenario with fourth failing step | with fourth failing step | Use Progress3 formatter with feature and one scenario with a failing step | with error in the step: ....E | passed, 2 failed, 0 skipped | without steps: | with fourth failing step: ...F",1,2013-06-26T10:54:29+02:00,2013-06-26T10:54:29+02:00
behave,formatter.progress3.feature,30,"Use Progress3 formatter with feature and one scenario with all passing steps | Second scenario with second failing step | without steps | @setup | Scenario: Simple scenario with last failing step | Use Progress3 formatter with feature and three scenarios with a failing step | with second failing step | # features/simple_scenario.feature | # features/scenario_with_steps.feature | with last failing step  ....F | Third scenario with fourth failing step | First scenario with passing steps | Feature Setup | passed, 0 failed, 0 skipped | Use Progress3 formatter with feature and one scenario without steps | Use Progress3 formatter on simple feature | Scenario: Simple scenario with passing steps | with error in the step  ....E | Scenario: Simple scenario with error in the step | with second failing step  .F | Use Progress3 formatter with feature and three scenarios with all passing steps | Use Progress3 formatter with feature and one scenario with an exception in the step | with fourth failing step  ...F | Scenario: Simple scenario without steps | with fourth failing step | Use Progress3 formatter with feature and one scenario with a failing step | passed, 2 failed, 0 skipped | Second scenario with passing steps | Third scenario with passing steps | with passing steps  .....",5,2013-06-27T00:16:55+02:00,2025-08-06T09:07:47+02:00
behave,step_param.builtin_types.with_float.feature,9,"Fixed-point parameter values with type ""f"" | Bad cases (not matched) | Feature Setup | Generic float parameter values with type ""g"" | Float with exponent parameter values with type ""e"" | Good cases | Outline: Bad cases (not matched) | Outline: Good cases | Float parameter values with type ""%"" (percentage)",4,2013-06-27T00:54:39+02:00,2026-01-20T00:38:59+01:00
behave,step_param.builtin_types.with_integer.feature,14,"Use type ""d"" (Digits) for integer params | Good cases: <Value> | Use type ""x"" (hexadecimal number) for integer params | Bad cases (not matched) | Feature Setup | Outline: Conversion from other number system (base=2, 8, 16) | Use type ""b"" (Binary Number) for integer params | Use type ""n"" (Number) for integer params | Conversion from other number system (base=2, 8, 16) | Use type ""o"" (octal number) for integer params | Outline: Good cases: <Value> | Good cases | Outline: Bad cases (not matched) | Outline: Good cases",5,2013-06-27T00:54:39+02:00,2026-01-20T00:38:59+01:00
behave,step.import_other_step_module.feature,7,"Step module that imports another step module (cross-wise) | Step module that imports another step module | Given I call Alice ... passed | Given I call Alice | passed, 0 failed, 0 skipped | Given I call Bob and Alice | Given I call Bob and Alice ... passed",6,2013-07-01T22:28:39+02:00,2025-08-06T09:07:47+02:00
behave,issue0171.feature,1,Step module imports other step module,3,2013-07-01T22:28:39+02:00,2015-02-08T11:23:40+01:00
behave,issue0172.feature,5,Running behave for one feature in a subfolder | Given a step passes | Feature Setup | Running behave for one feature in root folder | Running behave for all features,3,2013-07-03T15:44:51+02:00,2013-07-22T20:21:26+02:00
behave,runner.feature_listfile.feature,16,"Use @feature_listfile with unknown feature file (Case 2) | Use empty @feature_listfile (Case 1) | Use @feature_listfile with unknown feature file (Case 1) | Use @feature_listfile in WORKDIR directory (above features/) | Use @feature_listfile in features/ subdirectory (Case 2) | Use unknown @feature_listfile | Use @feature_listfile with wildcards (Case 1) | Given a step passes | passed, 0 failed, 0 skipped | Use @feature_listfile with some empty lines | Use @feature_listfile with wildcards (Case 2) | Use empty @feature_listfile in features subdirectory (Case 2) | Test Setup | Given a step passes ... passed | Use @feature_listfile with wildcards for file location (not supported) | Use @feature_listfile with some comment lines",6,2013-07-16T21:53:30+02:00,2024-09-14T09:37:39+02:00
behave,scenario_outline.basics.feature,10,"Last example fails | All examples pass | Outline fails | passed, 1 failed, 0 skipped | Outline: | fails | Feature Setup | First example fails | Given a step <outcome> | Middle example fails",1,2013-08-26T21:11:26+02:00,2013-08-26T21:11:26+02:00
behave,issue0186.feature,2,failed. | Reuse existing test,3,2013-08-26T21:11:26+02:00,2013-10-14T22:18:13+02:00
behave,issue0188.feature,4,Given a step passes | Given a step passes ... passed | Nested steps contain an undefined step | Given a new working directory,6,2013-09-02T22:30:22+02:00,2025-08-06T09:07:47+02:00
behave,runner.abort_by_user.feature,34,"Abort test run in before_feature hook | Abort test run in step definition | Scenario: S2 -- User aborts here | Abort test run in after_scenario hook | passed, 0 failed, 0 skipped, 2 untested | Scenario: User aborts here | Abort test run in before_scenario hook | passed, 0 failed, 1 error, 0 skipped, 1 untested | is marked with hook_error"" | S3 | Then last step passes ... passed | Given first step passes | User aborts here | Feature Setup | Third | Abort test run in before_all hook | S3"" | Given a step passes ... passed | Abort test run in after_all hook | Then last step passes | hook of S2 | S2 -- User aborts here | passed, 0 failed, 1 hook_error, 0 skipped, 1 untested | only before_scenario hook is run"" | Given a step passes | Abort test run in after_feature hook | S2 -- User aborts here"" | hook | passed, 1 failed, 0 skipped, 1 untested | S1 | is not run"" | One | is untested (not-run) due to the user abort"" | KeyboardInterrupt",9,2013-09-02T22:57:50+02:00,2025-08-30T19:20:18+02:00
behave,runner.select_files_by_regexp.example.feature,7,B2 | Include and exclude feature files | Include only feature files | Exclude only feature files | A1 | Feature Setup | B1,1,2013-09-06T22:47:05+02:00,2013-09-06T22:47:05+02:00
behave,runner.select_files_by_regexp.feature,6,Include and exclude feature files | Exclude more than one feature file | Include only feature files | Include more than one feature file | Exclude only feature files | Include and exclude feature files (in 2 steps),2,2013-09-06T22:47:05+02:00,2015-02-08T11:23:40+01:00
behave,issue0184.feature,13,"B2 | Use --include command-line option with file location | Use --exclude command-line option with feature list file | Use --include command-line option | Use --include command-line option to select some features | Use --exclude command-line option | Use --include command-line option to select all features | A1 | Feature Setup | passed, 0 failed, 0 skipped | B1 | Use --include and --exclude command-line options | passed, 0 failed, 1 skipped",3,2013-09-06T22:47:05+02:00,2015-02-08T11:23:40+01:00
behave,issue0191.feature,7,"After executing nested steps with a text the original text is restored | Given I define the following nested steps: | After executing simple nested steps the original text is restored | After executing simple nested steps the original table is restored | passed, 0 failed, 0 skipped | Feature Setup | After executing nested steps with a table the original table is restored",5,2013-10-03T17:29:04+02:00,2024-09-14T09:37:39+02:00
behave,logcapture.clear_handlers.feature,5,Use logcapture mode with clearing additional log handlers (case: command-line) | Use logcapture mode without clearing existing log handlers | Feature Setup | Use Logcapture mode with clearing additional log handlers (case: configfile) | Failing,3,2013-10-14T22:18:13+02:00,2025-05-27T23:04:33+02:00
behave,logcapture.feature,13,"Logcapture mode can be enabled on command-line | Logcapture mode is enabled per default | Logcapture mode can be disabled in configfile | Passing | Logcapture mode can be enabled in configfile | fails | Captured log is shown up to first failure if log_record.level is not too low | Feature Setup | passed, 0 failed, 0 skipped | Captured log is suppressed if scenario passes | Captured log is shown up to first failure if scenario fails | Failing | Logcapture mode can be disabled on command-line",5,2013-10-14T22:18:13+02:00,2025-05-27T23:04:33+02:00
behave,logcapture.filter.feature,8,Include only a logging category | Include/exclude several logging categories with configfile | Exclude a logging category | Feature Setup | Include several logging categories | Include/exclude several logging categories | Include only a logging sub-category | Failing,3,2013-10-14T22:18:13+02:00,2025-05-27T23:04:33+02:00
behave,logging.no_capture.feature,5,Passing | Log records are shown when scenario passes (CASE 1) | Feature Setup | Log records are shown up to first failing step (CASE 2) | Failing,3,2013-10-14T22:18:13+02:00,2025-05-27T23:04:33+02:00
behave,logging.setup_format.feature,10,Use logging_format on command-line (case: log_capture mode) | Use logging_format on command-line (case: capture_log mode) | Use logging_datefmt in config-file | Use logging_format in config-file (case: capture_log mode) | Feature Setup | Use logging_format in config-file (case: logging mode) | LOG.ERROR     root      : Hello Alice | Use logging_format in config-file (case: log_capture mode) | Use logging_format on command-line (case: logging mode) | Failing,5,2013-10-14T22:18:13+02:00,2025-06-15T22:17:28+02:00
behave,logging.setup_level.feature,15,"passes, capture log is suppressed | | fails. | S1 | S2 | passed, 1 failed, 0 skipped | Logcapture mode: Use logging_level in configuration file | Normal mode: Use logging_level in configuration file | Logcapture mode: Use logging_level on command-line | Feature Setup | Capture-log mode: Use logging_level on command-line | Capture-log mode: Use logging_level in configuration file | LOG_ERROR:root: Hello1 log-error-record | LOG_ERROR root: Hello1 log-error-record | passes | | Normal mode: Use logging_level on command-line",5,2013-10-14T22:18:13+02:00,2025-06-15T22:17:28+02:00
behave,logging.setup_with_configfile.feature,5,Passing | Feature setup | Setup logging subsystem via environment (case: log-capture mode) | Setup logging subsystem via environment (case: logging mode) | Failing,5,2013-10-14T22:18:13+02:00,2025-06-15T22:17:28+02:00
behave,issue0143.feature,4,Ensure that log-ouput occurs with disabled log-capture | Feature Setup | A passing test | Ensure that no log-ouput occurs with enabled log-capture,3,2013-10-14T22:18:13+02:00,2025-06-15T22:17:28+02:00
behave,issue0177.feature,2,Setup logging_level | Setup logging_format,2,2013-10-14T22:18:13+02:00,2015-02-08T11:23:40+01:00
behave,issue0175.feature,9,"from there (as copy). | S1 | S2 | Failing Background Step causes all Scenarios to fail | Feature Setup | has currently status ""skipped"" when a background step fails. | is marked as failed. | isn't marked as 'failed' when Background step fails | status should be ""failed"".",4,2013-10-18T00:09:43+02:00,2025-06-15T22:17:28+02:00
behave,issue0194.feature,12,"Stdout capture works with nested steps | Failing with nested steps | STDERR:Hello Dora | Stderr capture works with nested steps | Another failing: Streams are restored. | Feature Setup | STDOUT:Hello Dora | STDOUT:Hello Alice | STDERR:Hello Alice | Failing with nested steps: Streams are restored. | Another failing | %s: Streams are restored."" % scenario.name)",6,2013-10-19T02:05:29+02:00,2025-06-15T22:17:28+02:00
behave,issue0181.feature,2,"Given I'm using an ""undefined step"" | Given a new working directory",7,2013-10-27T17:16:45+01:00,2025-08-06T09:07:47+02:00
behave,runner.tag_logic.feature,14,"| S2   | @bar              |             | | | S2   | @other            |             | | | S5   | @foo @other       |             | | | S1   | @foo              | With 1 tag  | | Use other tag expression variants | | S0   |                   | Untagged    | | | S1   | @foo              | With a tag  | | | S3   | @foo @other       | With 2 tags | | | S3   | @other            |             | | | S6   | @bar @other       |             | | | S4   | @foo @bar         | With 2 tags | | | S7   | @foo @bar @other  | With 3 tags | | Select scenarios with 2 tags (@foo, @bar) | Select scenarios with 1 tag (@foo)",4,2013-10-27T18:21:02+01:00,2025-08-31T16:59:58+02:00
behave,tag_expression.feature,4,"Tag expression with 0..1 tags | Tag expression with three tags (@foo, @bar, @zap) | Tag expression with two tags (@foo, @bar) | Select @foo",2,2013-10-27T18:21:02+01:00,2015-02-08T11:23:40+01:00
behave,issue0197.feature,19,"Given passing ... passed | Exception in after_feature | Exception in before_scenario hook: FAIL | Exception in after_scenario | Hook processing in case of errors | Exception in before_step | passed, 0 failed, 0 skipped | Given passing ... failed | Exception in after_step | Exception in after_tag | Exception in before_tag | hook: FAIL | Exception in after_step hook: FAIL | Exception in before_all | Exception in before_step hook: FAIL | Exception in before_scenario | Given passing | Exception in before_feature | Exception in after_all",3,2013-12-10T17:04:23+01:00,2025-08-31T16:59:58+02:00
behave,scenario_outline.improved.feature,39,"Select Examples (Group) by Name (Case: regular expression) | by File Location | passed, 0 failed, 2 skipped | Test Setup | Outline: Named Examples -- @1.1 Alice  # features/named_examples.feature:7 | Outline name. | names should be configurable. | Named Examples -- @1.2 Alice  # features/named_examples.feature:8 | Outline -- Improvements | Outline: Named Examples | Outline (as paramtrized Scenario) is improved | is unique (selectable in rerun) | name should better indicate row/example combination. | Select Examples (Group) by Name (Case: name part) | Select one Example by Name | Named Examples -- @1.1 Alice  # features/named_examples.feature:7 | Unique File Locations in generated scenarios | Outline: Unnamed Examples | Outline.                 | | Named Examples -- @1.2 Alice | Named Examples | Unnamed Examples | Outline: Named Examples -- @1.2 Alice  # features/named_examples.feature:8 | should represent row/example. | Named Examples -- @2.1 Bob  # features/named_examples.feature:12 | Named Examples -- @1.1 Alice | name. | Select all generated scenarios of a Scenario Outline by File Location | name (with row.id, examples.name, ...) | -- Improvements | (as paramtrized Scenario) is improved | Outline tags. | has unique file location (related to row.line)"" | Outline: Named Examples -- @1.2 Alice | Outline: Named Examples -- @1.1 Alice | Outline name (with row.id, examples.name, ...) | tags. | Outline: Named Examples -- @2.1 Bob  # features/named_examples.feature:12 | Select generated scenario by unique File Location",5,2014-03-09T23:23:16+01:00,2024-09-14T09:37:39+02:00
behave,scenario_outline.name_annotation.feature,39,"Use default annotation schema for generated scenarios (name annotations) | Unnamed Examples -- @1.1 | Outline: Unnamed Examples -- @1.1 | Outline: Unnamed Examples -- @1.2 | name contains has its <examples.name> as annotation"" | Unnamed Examples -- @1.2 | NAME ANNOTATION SCHEMA: | Unnamed Examples -*-  @1.1 | Test Setup | OUTLINE NAME ANNOTATION SCHEMA: | Disable name annotations (use: old naming scheme) | Outline: Named Examples -- @2.1 Bob | names should be configurable. | Named Examples -*- Alice @1.1 | Named Examples -*- Bob @2.1 | Outline: Named Examples | Outline: Named Examples -*- Alice @1.2 | name should better indicate row/example combination. | name has a unique <row.id> annotation"" | Outline: Named Examples -*- Alice @1.1 | Outline: Unnamed Examples | Outline.                 | | Outline -- Scenario Name Annotations | Outline: Named Examples -*- Bob @2.1 | Named Examples -- @1.2 Alice | Named Examples -*- Alice @1.2 | Named Examples | Unnamed Examples | Outline: Unnamed Examples -*-  @1.2 | Outline: Unnamed Examples -*-  @1.1 | Named Examples -- @1.1 Alice | name (with row.id, examples.name, ...) | Unnamed Examples -*-  @1.2 | -- Scenario Name Annotations | Outline: Named Examples -- @1.1 Alice | Outline: Named Examples -- @1.2 Alice | Use own annotation schema for generated scenarios (name annotations) | Outline name (with row.id, examples.name, ...) | Named Examples -- @2.1 Bob",2,2014-03-09T23:23:16+01:00,2015-02-08T11:23:40+01:00
behave,scenario_outline.parametrized.feature,83,"Outline: Use special placeholders @1.2 -*- E-002/@1.2 | When special placeholder name is used for row data (Case: Override) | Use weird placeholder values -*- @1.2 | Use parametrized step with text | Outline: Use parametrized tags -*- @1.2   # features/parametrized_tags.feature:9 | Outline: Use weird placeholder values -*- @1.2 | Use placeholder <name>-<param1> | Outline -- Parametrized Scenarios | Parametrized tags in a Scenario Outline | Outline: Use parametrized step with text | Use special placeholders @<row.id> | Outline: Use placeholder S<examples.index>-<row.index> <examples.name> | Outline: Use unknown placeholders | Use placeholders in generated background steps | Use parametrized tags -*- @1.1 | Use placeholders in generated scenario step.table | Outline: Use row placeholders in background steps | Outline: Use placeholder data:row.id=100 -*- special:row.id=@1.1 E-001/100 | Outline: Use weird placeholder values -*- @1.1 | Outline: Use parametrized tags -*- @1.1   # features/parametrized_tags.feature:8 | Use unknown placeholders -*- | (Case: Whitespace... in value) | Use placeholder S<examples.index>-<row.index> <examples.name> | Use parametrized tags -*- @1.3 | Use placeholder data:row.id=<row.id> | Parametrized name in generated Scenarios (Case: Row Placeholders) | Use parametrized tags -*- @1.2   # features/parametrized_tags.feature:9 | Outline: Use row placeholders -*- | Outline: Use parametrized step with table -*- | GENERICS BASICS: What can be parametrized? | Use row placeholders in background steps -*- | Outline: Use parametrized tags | Outline: Use unknown placeholders -*- | Use parametrized tags -*- @1.2 | Use parametrized step with table -*- | Use special placeholders @1.1 -*- E-001/@1.1 | Outline: Use parametrized tags -*- @1.2 | Use row placeholders -*- | Use weird placeholder values -*- @1.4 | Given a file named ""behave.ini"" with: | Outline: Use parametrized tags -*- @1.1 | Outline: Use placeholder data:row.id=<row.id> | with placeholders | Outline: Use row placeholders in background steps -*- | -- Parametrized Scenarios | Placeholder value has placeholder syntax (Case: recursion-check) | Outline: Use weird placeholder values | Use weird placeholder values | Outline: Use special placeholders @1.1 -*- E-001/@1.1 | Outline: Use parametrized step with table | Use parametrized step with table | Use special placeholders in generated scenario steps | Outline: Use weird placeholder values -*- @1.4 | tags with placeholders | Use parametrized tags -*- @1.1   # features/parametrized_tags.feature:8 | Parametrized tags in a Scenario Outline (Case: Whitespace... in value) | Outline: Use weird placeholder values -*- @1.3 | Use weird placeholder values -*- @1.3 | is basically a parametrized Scenario template. | Outline: Use placeholder data:row.id=101 -*- special:row.id=@1.2 E-002/101 | Outline: Use special placeholders @<row.id> | Outline: Use placeholder <name>-<param1> | Use row placeholders | Outline: Use row placeholders | Outline: Use parametrized tags -*- @1.3 | Use parametrized step with text -*- | steps: Step name with placeholders (including: step.text, step.table) | Use placeholders in generated scenario step.text | Use unknown placeholders | Use an unknown placeholder in generated scenario steps | Use special placeholders @1.2 -*- E-002/@1.2 | Test Setup | tags:  Based on Scenario Outline tags with placeholders | Parametrized name in generated Scenarios (Case: Special Placeholders) | Use placeholders in generated scenario steps | name:  Based on Scenario Outline with placeholders | Use placeholder data:row.id=101 -*- special:row.id=@1.2 E-002/101 | Use parametrized tags | Use weird placeholder values -*- @1.1 | Use row placeholders in background steps | Use placeholder data:row.id=100 -*- special:row.id=@1.1 E-001/100 | Outline: Use parametrized step with text -*- | Outline is basically a parametrized Scenario template.",9,2014-03-09T23:23:16+01:00,2025-06-17T19:30:38+02:00
behave,issue0216.feature,8,"When using --wip and --color, coloring is disabled | When using --wip and --format, coloring is disabled | When using --wip and --show-skipped, coloring is disabled | Alice | Feature Setup | When using --wip, coloring is disabled | Bob | Alice            # features/scenario_with_undefined_steps.feature:4",6,2014-03-24T22:41:23+01:00,2025-08-30T19:20:18+02:00
behave,issue0228.feature,7,"Allow before_scenario to skip the current scenario | Run this scenario | to determine whether steps should be run. | should be skipped. | to call mark_skipped() and early out if the current | passed, 0 failed, 1 skipped | Skip this scenario",3,2014-06-04T15:50:36-07:00,2024-09-14T09:37:39+02:00
behave,tutorial.feature,1,run a simple test,1,2014-06-23T22:36:49+02:00,2014-06-23T22:36:49+02:00
behave,feature.exclude_from_run.feature,6,"Bob in Berlin | Alice and Bob | passed, 0 failed, 2 skipped | Exclude a feature from the test run (using: before_feature() hook) | Given a new working directory | Alice in Wonderland",7,2014-06-30T21:45:53+02:00,2025-08-30T19:20:18+02:00
behave,scenario.exclude_from_run.feature,33,"is also marked as skipped"" | Alice2 | passed, 0 failed, 2 skipped | Then another step passes | Given a new working directory | Bob | |   than to run and fail the scenario. | should run | Exclude a scenario from the test run (using: before_feature() hook) | Bob and Alice2 | passed, 1 failed, 0 skipped | Bob and Alice | Skip scenario in a step | Exclude a scenario from the test run (using: before_scenario() hook) | Skip scenario in after_scenario hook | ... skipped | is part of the selected run-set. | is not marked as skipped | from a test-run, | from Test Run | .   than to run and fail the scenario. | Alice | passed, 0 failed, 1 skipped | %s\n"" % scenario.name) | Passing | are skipped. | in feature.walk_scenarios(): | should be excluded from the test-run. | is excluded from a test run | selection on the command-line, | {}"".format(scenario.name)) | Scenario: Exclude a scenario from the test run (using: before_scenario() hook) | Failing",7,2014-06-30T21:45:53+02:00,2025-08-30T19:20:18+02:00
behave,issue0238.feature,13,"Outline:  -- @1.1 | Scenario: | Outline:  -- @1.2 | skipping | is also marked as skipped"" | Outline: | in a Scenario Outline | -- @1.2 | -- @1.1 | Given a new working directory | passed, 0 failed, 1 skipped | Given a set of ""<thing>"" | Given a set of <thing>",4,2014-07-06T11:56:37+02:00,2024-09-14T09:37:39+02:00
behave,active_tags.feature,28,"Tag logic with two active tags | Bob (Run only with Web-Browser Safari) | Use ""@only.with_{category}"" tag schema with many categories | Given a new working directory | Bob | Use tag schema dialect2 with one category | Feature Setup | <enabled scenario> | Use tag schema dialect1 with several categories | Use active tags with positive and negative logic: <browser> | Tag logic with one active tag | Charly | Use ""@only.with_{category}"" tag schema with one category | | disabled scenario | comment | | Alice | outline, | Outline: Use active tags with positive and negative logic: <browser> | passed, 0 failed, 1 skipped | Use ""@only.with_{category}.*"" tag schema with many categories | is excluded from the run-set. | Alice (Run only with Web-Browser Chrome) | Use ""@only.with_{category}.*"" tag schema with one category | Bob (Run only with Safari Web-Browser) | %s\n"" % scenario.name) | Alice (Run only with Apache Web-Server) | Tag logic with unknown categories (case: ignored) | <disabled scenario> | Tag logic with unknown categories (case: not ignored)",5,2014-07-06T19:03:03+02:00,2015-02-08T11:23:40+01:00
behave,step.alternate_step_implementations.feature,3,"passed, 0 failed, 0 skipped | When I do something | Use steps from a directory other than ""steps/""",1,2014-07-12T03:33:36+02:00,2014-07-12T03:33:36+02:00
behave,runner.use_stage_implementations.feature,8,"# features/example1.feature:2 | Given I do something in a test stage | Use the BEHAVE_STAGE environment variable to define the test stage | Feature Setup | passed, 0 failed, 0 skipped | Use default stage | Use stage=develop | Using an unknown stage",5,2014-07-12T22:10:48+02:00,2024-09-14T09:37:39+02:00
behave,issue0231.feature,7,BOB was HERE | Alice | Use print function without newline | Feature Setup | Bob | ALICE was HERE | Write to stdout without newline,7,2014-07-14T23:21:25+02:00,2025-08-30T19:20:18+02:00
behave,formatter.steps_catalog.feature,3,Feature Setup | Show documentation of available step definitions in dry-run mode | Steps catalog formatter is used for output even when other formatter is specified,5,2014-12-05T11:19:15+01:00,2017-08-01T10:07:41+02:00
behave,userdata.feature,14,"Modified user-data is used by the remaining features/scenarios | Use boolean flag as command-line definition | Next scenario has modified user-data, too | Load user-data configuration in before_all hook (JSON) | Use user-data from behave configuration file | Duplicated define with other value overrides first value | Override user-data from behave configuration file on command-line | Use define command-line option | Loaded user-data from configuration should have case-sensitive keys | passed, 0 failed, 0 skipped | Feature Setup | Extend user-data from behave configuration file on command-line | Load user-data configuration in before_all hook (INI) | Given the following user-data is provided:",8,2014-12-14T15:43:24+01:00,2024-09-14T09:37:39+02:00
behave,step.pending_steps.feature,24,"inherits a @wip tag. | Pending steps pass with --wip option | Pending then step causes scenario to fail with error | has a @wip tag. | Pending when step causes scenario to fail with error | Pending when step (not implemented) | Pending steps pass if scenario has inherited @wip tag | Doro | Feature Setup | passed, 0 failed, 0 skipped | Bob (inherits @wip tag) | Three | Charly | Two | Alice (has @wip tag) | passed, 0 failed, 1 skipped | Pending then step (not implemented) | 2 | 1 | Pending given step (not implemented) | Pending steps pass if scenario has @wip tag | One | 3 | Pending given step causes scenario to fail with error",6,2014-12-23T16:20:16+01:00,2025-08-06T09:07:47+02:00
